cod_mun,cod_dep,Gestion,centro_salud,puesto_de_salud,hospital_basico,hospital_general,instituto_especializado,banco_de_sangre,departamento
20104,2,2019,1,0,0,0,0,0,LA PAZ
20104,2,2020,1,0,0,0,0,0,LA PAZ
20104,2,2021,1,0,0,0,0,0,LA PAZ
20104,2,2022,0,0,0,0,0,0,LA PAZ
20104,2,2023,0,0,0,0,0,0,LA PAZ
20104,2,2024,0,0,0,0,0,0,LA PAZ
20104,2,2025,0,0,0,0,0,0,LA PAZ
20104,2,2026,0,0,0,0,0,0,LA PAZ
20104,2,2027,0,0,0,0,0,0,LA PAZ
20104,2,2028,0,0,0,0,0,0,LA PAZ
20104,2,2029,0,0,0,0,0,0,LA PAZ
20104,2,2030,0,0,0,0,0,0,LA PAZ
20105,2,2016,41,0,7,2,0,0,LA PAZ
20105,2,2017,34,0,7,2,0,0,LA PAZ
20105,2,2018,27,0,7,2,0,0,LA PAZ
20105,2,2019,20,0,7,3,0,0,LA PAZ
20105,2,2020,13,0,6,3,0,0,LA PAZ
20105,2,2021,7,0,6,3,0,0,LA PAZ
20105,2,2022,0,0,6,3,0,1,LA PAZ
20105,2,2023,0,0,6,3,0,1,LA PAZ
20105,2,2024,0,0,6,3,0,1,LA PAZ
20105,2,2025,0,0,6,4,0,1,LA PAZ
20105,2,2026,0,0,6,4,0,1,LA PAZ
20105,2,2027,0,0,5,4,0,1,LA PAZ
20105,2,2028,0,0,5,4,0,1,LA PAZ
20105,2,2029,0,0,5,4,0,1,LA PAZ
20105,2,2030,0,0,5,5,0,1,LA PAZ
20201,2,2016,8,0,1,0,0,0,LA PAZ
20201,2,2017,8,0,1,0,0,0,LA PAZ
20201,2,2018,8,0,1,0,0,0,LA PAZ
20201,2,2019,9,0,1,0,0,0,LA PAZ
20201,2,2020,9,0,1,0,0,0,LA PAZ
20201,2,2021,10,0,1,0,0,0,LA PAZ
20201,2,2022,10,0,1,0,0,0,LA PAZ
20201,2,2023,10,0,1,0,0,0,LA PAZ
20201,2,2024,11,0,1,0,0,0,LA PAZ
20201,2,2025,11,0,1,0,0,0,LA PAZ
20201,2,2026,12,0,1,0,0,0,LA PAZ
20201,2,2027,12,0,1,0,0,0,LA PAZ
20201,2,2028,12,0,1,0,0,0,LA PAZ
20201,2,2029,13,0,1,0,0,0,LA PAZ
20201,2,2030,13,0,1,0,0,0,LA PAZ
20202,2,2016,3,1,0,0,0,0,LA PAZ
20202,2,2017,3,0,0,0,0,0,LA PAZ
20202,2,2018,3,0,0,0,0,0,LA PAZ
20202,2,2019,3,0,0,0,0,0,LA PAZ
20202,2,2020,4,0,0,0,0,0,LA PAZ
20202,2,2021,4,0,0,0,0,0,LA PAZ
20202,2,2022,4,0,0,0,0,0,LA PAZ
20202,2,2023,4,0,0,0,0,0,LA PAZ
20202,2,2024,5,0,0,0,0,0,LA PAZ
20202,2,2025,5,0,0,0,0,0,LA PAZ
20202,2,2026,5,0,0,0,0,0,LA PAZ
20202,2,2027,5,0,0,0,0,0,LA PAZ
20202,2,2028,6,0,0,0,0,0,LA PAZ
20202,2,2029,6,0,0,0,0,0,LA PAZ
20202,2,2030,6,0,0,0,0,0,LA PAZ
20203,2,2016,1,0,0,0,0,0,LA PAZ
20203,2,2017,1,0,0,0,0,0,LA PAZ
20203,2,2018,1,0,0,0,0,0,LA PAZ
20203,2,2019,1,0,0,0,0,0,LA PAZ
20203,2,2020,1,0,0,0,0,0,LA PAZ
20203,2,2021,1,0,0,0,0,0,LA PAZ
20203,2,2022,1,0,0,0,0,0,LA PAZ
20203,2,2023,1,0,0,0,0,0,LA PAZ
20203,2,2024,1,0,0,0,0,0,LA PAZ
20203,2,2025,1,0,0,0,0,0,LA PAZ
20203,2,2026,1,0,0,0,0,0,LA PAZ
20203,2,2027,1,0,0,0,0,0,LA PAZ
20203,2,2028,1,0,0,0,0,0,LA PAZ
20203,2,2029,1,0,0,0,0,0,LA PAZ
20203,2,2030,1,0,0,0,0,0,LA PAZ
20204,2,2016,1,0,0,0,0,0,LA PAZ
20204,2,2017,2,0,0,0,0,0,LA PAZ
20204,2,2018,2,0,0,0,0,0,LA PAZ
20204,2,2019,2,0,0,0,0,0,LA PAZ
20204,2,2020,2,0,0,0,0,0,LA PAZ
20204,2,2021,2,0,0,0,0,0,LA PAZ
20204,2,2022,2,0,0,0,0,0,LA PAZ
20204,2,2023,2,0,0,0,0,0,LA PAZ
20204,2,2024,2,0,0,0,0,0,LA PAZ
20204,2,2025,2,0,0,0,0,0,LA PAZ
20204,2,2026,2,0,0,0,0,0,LA PAZ
20204,2,2027,3,0,0,0,0,0,LA PAZ
20204,2,2028,3,0,0,0,0,0,LA PAZ
20204,2,2029,3,0,0,0,0,0,LA PAZ
20204,2,2030,3,0,0,0,0,0,LA PAZ
20205,2,2016,2,0,0,0,0,0,LA PAZ
20205,2,2017,2,0,0,0,0,0,LA PAZ
20205,2,2018,2,0,0,0,0,0,LA PAZ
20205,2,2019,3,0,0,0,0,0,LA PAZ
20205,2,2020,3,0,0,0,0,0,LA PAZ
20205,2,2021,3,0,0,0,0,0,LA PAZ
20205,2,2022,4,0,0,0,0,0,LA PAZ
20205,2,2023,4,0,0,0,0,0,LA PAZ
20205,2,2024,4,0,0,0,0,0,LA PAZ
20205,2,2025,4,0,0,0,0,0,LA PAZ
20205,2,2026,5,0,0,0,0,0,LA PAZ
20205,2,2027,5,0,0,0,0,0,LA PAZ
20205,2,2028,5,0,0,0,0,0,LA PAZ
20205,2,2029,6,0,0,0,0,0,LA PAZ
20205,2,2030,6,0,0,0,0,0,LA PAZ
20206,2,2016,1,0,0,0,0,0,LA PAZ
20206,2,2017,1,0,0,0,0,0,LA PAZ
20206,2,2018,1,0,0,0,0,0,LA PAZ
20206,2,2019,1,0,0,0,0,0,LA PAZ
20206,2,2020,1,0,0,0,0,0,LA PAZ
20206,2,2021,2,0,0,0,0,0,LA PAZ
20206,2,2022,2,1,0,0,0,0,LA PAZ
20206,2,2023,2,1,0,0,0,0,LA PAZ
20206,2,2024,2,1,0,0,0,0,LA PAZ
20206,2,2025,2,1,0,0,0,0,LA PAZ
20206,2,2026,2,1,0,0,0,0,LA PAZ
20206,2,2027,2,1,0,0,0,0,LA PAZ
20206,2,2028,3,1,0,0,0,0,LA PAZ
20206,2,2029,3,1,0,0,0,0,LA PAZ
20206,2,2030,3,1,0,0,0,0,LA PAZ
20301,2,2016,3,3,0,0,0,0,LA PAZ
20301,2,2017,3,3,0,0,0,0,LA PAZ
20301,2,2018,3,3,0,0,0,0,LA PAZ
20301,2,2019,3,3,0,0,0,0,LA PAZ
20301,2,2020,3,2,0,0,0,0,LA PAZ
20301,2,2021,3,2,0,0,0,0,LA PAZ
20301,2,2022,3,2,0,0,0,0,LA PAZ
20301,2,2023,3,2,0,0,0,0,LA PAZ
20301,2,2024,3,1,0,0,0,0,LA PAZ
20301,2,2025,3,1,0,0,0,0,LA PAZ
20301,2,2026,3,1,0,0,0,0,LA PAZ
20301,2,2027,3,1,0,0,0,0,LA PAZ
20301,2,2028,3,0,0,0,0,0,LA PAZ
20301,2,2029,3,0,0,0,0,0,LA PAZ
20301,2,2030,4,0,0,0,0,0,LA PAZ
20302,2,2016,3,4,0,0,0,0,LA PAZ
20302,2,2017,3,4,0,0,0,0,LA PAZ
20302,2,2018,3,3,0,0,0,0,LA PAZ
20302,2,2019,3,3,0,0,0,0,LA PAZ
20302,2,2020,3,3,0,0,0,0,LA PAZ
20302,2,2021,3,3,0,0,0,0,LA PAZ
20302,2,2022,3,3,0,0,0,0,LA PAZ
20302,2,2023,3,3,0,0,0,0,LA PAZ
20302,2,2024,3,3,0,0,0,0,LA PAZ
20302,2,2025,3,2,0,0,0,0,LA PAZ
20302,2,2026,3,2,0,0,0,0,LA PAZ
20302,2,2027,3,2,0,0,0,0,LA PAZ
20302,2,2028,3,2,0,0,0,0,LA PAZ
20302,2,2029,3,2,0,0,0,0,LA PAZ
20302,2,2030,4,2,0,0,0,0,LA PAZ
20303,2,2016,2,3,0,0,0,0,LA PAZ
20303,2,2017,2,2,0,0,0,0,LA PAZ
20303,2,2018,2,2,0,0,0,0,LA PAZ
20303,2,2019,2,1,0,0,0,0,LA PAZ
20303,2,2020,2,1,0,0,0,0,LA PAZ
20303,2,2021,2,0,0,0,0,0,LA PAZ
20303,2,2022,2,0,0,0,0,0,LA PAZ
20303,2,2023,2,0,0,0,0,0,LA PAZ
20303,2,2024,3,0,0,0,0,0,LA PAZ
20303,2,2025,3,0,0,0,0,0,LA PAZ
20303,2,2026,3,0,0,0,0,0,LA PAZ
20303,2,2027,3,0,0,0,0,0,LA PAZ
20303,2,2028,3,0,0,0,0,0,LA PAZ
20303,2,2029,3,0,0,0,0,0,LA PAZ
20303,2,2030,3,0,0,0,0,0,LA PAZ
20304,2,2016,1,0,0,0,0,0,LA PAZ
20304,2,2017,1,0,0,0,0,0,LA PAZ
20304,2,2018,1,0,0,0,0,0,LA PAZ
20304,2,2019,1,0,0,0,0,0,LA PAZ
20304,2,2020,1,0,0,0,0,0,LA PAZ
20304,2,2021,1,0,0,0,0,0,LA PAZ
20304,2,2022,1,0,0,0,0,0,LA PAZ
20304,2,2023,1,0,0,0,0,0,LA PAZ
20304,2,2024,1,0,0,0,0,0,LA PAZ
20304,2,2025,1,0,0,0,0,0,LA PAZ
20304,2,2026,0,0,0,0,0,0,LA PAZ
20304,2,2027,0,0,0,0,0,0,LA PAZ
20304,2,2028,0,0,0,0,0,0,LA PAZ
20304,2,2029,0,0,0,0,0,0,LA PAZ
20304,2,2030,0,0,0,0,0,0,LA PAZ
20305,2,2016,1,1,0,0,0,0,LA PAZ
20305,2,2017,1,1,0,0,0,0,LA PAZ
20305,2,2018,1,1,0,0,0,0,LA PAZ
20305,2,2019,1,1,0,0,0,0,LA PAZ
20305,2,2020,1,1,0,0,0,0,LA PAZ
20305,2,2021,1,1,0,0,0,0,LA PAZ
20305,2,2022,1,1,0,0,0,0,LA PAZ
20305,2,2023,1,1,0,0,0,0,LA PAZ
20305,2,2024,1,1,0,0,0,0,LA PAZ
20305,2,2025,1,1,0,0,0,0,LA PAZ
20305,2,2026,0,1,0,0,0,0,LA PAZ
20305,2,2027,0,1,0,0,0,0,LA PAZ
20305,2,2028,0,1,0,0,0,0,LA PAZ
20305,2,2029,0,1,0,0,0,0,LA PAZ
20305,2,2030,0,1,0,0,0,0,LA PAZ
20306,2,2016,1,0,0,0,0,0,LA PAZ
20306,2,2017,1,0,0,0,0,0,LA PAZ
20306,2,2018,1,0,0,0,0,0,LA PAZ
20306,2,2019,1,0,0,0,0,0,LA PAZ
20306,2,2020,1,0,0,0,0,0,LA PAZ
20306,2,2021,1,0,0,0,0,0,LA PAZ
20306,2,2022,1,0,0,0,0,0,LA PAZ
20306,2,2023,1,0,0,0,0,0,LA PAZ
20306,2,2024,1,0,0,0,0,0,LA PAZ
20306,2,2025,1,0,0,0,0,0,LA PAZ
20306,2,2026,1,0,0,0,0,0,LA PAZ
20306,2,2027,1,0,0,0,0,0,LA PAZ
20306,2,2028,1,0,0,0,0,0,LA PAZ
20306,2,2029,1,0,0,0,0,0,LA PAZ
20306,2,2030,1,0,0,0,0,0,LA PAZ
20307,2,2016,0,0,0,0,0,0,LA PAZ
20307,2,2017,1,0,0,0,0,0,LA PAZ
20307,2,2018,1,0,0,0,0,0,LA PAZ
20307,2,2019,1,0,0,0,0,0,LA PAZ
20307,2,2020,1,0,0,0,0,0,LA PAZ
20307,2,2021,1,0,0,0,0,0,LA PAZ
20307,2,2022,1,0,0,0,0,0,LA PAZ
20307,2,2023,1,0,0,0,0,0,LA PAZ
20307,2,2024,1,0,0,0,0,0,LA PAZ
20307,2,2025,1,0,0,0,0,0,LA PAZ
20307,2,2026,1,0,0,0,0,0,LA PAZ
20307,2,2027,1,0,0,0,0,0,LA PAZ
20307,2,2028,1,0,0,0,0,0,LA PAZ
20307,2,2029,1,0,0,0,0,0,LA PAZ
20307,2,2030,1,0,0,0,0,0,LA PAZ
20308,2,2016,1,3,0,0,0,0,LA PAZ
20308,2,2017,1,3,0,0,0,0,LA PAZ
20308,2,2018,1,3,0,0,0,0,LA PAZ
20308,2,2019,1,2,0,0,0,0,LA PAZ
20308,2,2020,1,2,0,0,0,0,LA PAZ
20308,2,2021,1,2,0,0,0,0,LA PAZ
20308,2,2022,1,2,0,0,0,0,LA PAZ
20308,2,2023,1,2,0,0,0,0,LA PAZ
20308,2,2024,1,2,0,0,0,0,LA PAZ
20308,2,2025,1,1,0,0,0,0,LA PAZ
20308,2,2026,0,1,0,0,0,0,LA PAZ
20308,2,2027,0,1,0,0,0,0,LA PAZ
20308,2,2028,0,1,0,0,0,0,LA PAZ
20308,2,2029,0,1,0,0,0,0,LA PAZ
20308,2,2030,0,0,0,0,0,0,LA PAZ
20401,2,2016,1,0,0,0,0,0,LA PAZ
20401,2,2017,1,0,0,0,0,0,LA PAZ
20401,2,2018,1,0,0,0,0,0,LA PAZ
20401,2,2019,1,0,0,0,0,0,LA PAZ
20401,2,2020,1,0,0,0,0,0,LA PAZ
20401,2,2021,1,0,0,0,0,0,LA PAZ
20401,2,2022,1,0,0,0,0,0,LA PAZ
20401,2,2023,1,0,0,0,0,0,LA PAZ
20401,2,2024,1,0,0,0,0,0,LA PAZ
20401,2,2025,1,0,0,0,0,0,LA PAZ
20401,2,2026,1,0,0,0,0,0,LA PAZ
20401,2,2027,1,0,0,0,0,0,LA PAZ
20401,2,2028,1,0,0,0,0,0,LA PAZ
20401,2,2029,1,0,0,0,0,0,LA PAZ
20401,2,2030,1,0,0,0,0,0,LA PAZ
20402,2,2016,3,4,0,0,0,0,LA PAZ
20402,2,2017,2,3,0,0,0,0,LA PAZ
20402,2,2018,2,3,0,0,0,0,LA PAZ
20402,2,2019,2,2,0,0,0,0,LA PAZ
20402,2,2020,2,2,0,0,0,0,LA PAZ
20402,2,2021,2,1,0,0,0,0,LA PAZ
20402,2,2022,2,1,0,0,0,0,LA PAZ
20402,2,2023,2,0,0,0,0,0,LA PAZ
20402,2,2024,2,0,0,0,0,0,LA PAZ
20402,2,2025,2,0,0,0,0,0,LA PAZ
20402,2,2026,1,0,0,0,0,0,LA PAZ
20402,2,2027,1,0,0,0,0,0,LA PAZ
20402,2,2028,1,0,0,0,0,0,LA PAZ
20402,2,2029,1,0,0,0,0,0,LA PAZ
20402,2,2030,1,0,0,0,0,0,LA PAZ
20403,2,2016,3,5,0,0,0,0,LA PAZ
20403,2,2017,3,5,0,0,0,0,LA PAZ
20403,2,2018,3,5,0,0,0,0,LA PAZ
20403,2,2019,2,4,0,0,0,0,LA PAZ
20403,2,2020,2,4,0,0,0,0,LA PAZ
20403,2,2021,2,4,0,0,0,0,LA PAZ
20403,2,2022,2,3,0,0,0,0,LA PAZ
20403,2,2023,1,3,0,0,0,0,LA PAZ
20403,2,2024,1,3,0,0,0,0,LA PAZ
20403,2,2025,1,3,0,0,0,0,LA PAZ
20403,2,2026,1,2,0,0,0,0,LA PAZ
20403,2,2027,1,2,0,0,0,0,LA PAZ
20403,2,2028,0,2,0,0,0,0,LA PAZ
20403,2,2029,0,1,0,0,0,0,LA PAZ
20403,2,2030,0,1,0,0,0,0,LA PAZ
20404,2,2016,1,1,0,0,0,0,LA PAZ
20404,2,2017,1,1,0,0,0,0,LA PAZ
20404,2,2018,1,1,0,0,0,0,LA PAZ
20404,2,2019,1,2,0,0,0,0,LA PAZ
20404,2,2020,1,2,0,0,0,0,LA PAZ
20404,2,2021,1,2,0,0,0,0,LA PAZ
20404,2,2022,1,2,0,0,0,0,LA PAZ
20404,2,2023,1,2,0,0,0,0,LA PAZ
20404,2,2024,1,2,0,0,0,0,LA PAZ
20404,2,2025,1,2,0,0,0,0,LA PAZ
20404,2,2026,1,2,0,0,0,0,LA PAZ
20404,2,2027,1,2,0,0,0,0,LA PAZ
20404,2,2028,1,3,0,0,0,0,LA PAZ
20404,2,2029,1,3,0,0,0,0,LA PAZ
20404,2,2030,1,3,0,0,0,0,LA PAZ
20405,2,2016,0,0,1,0,0,0,LA PAZ
20405,2,2017,1,0,1,0,0,0,LA PAZ
20405,2,2018,1,0,1,0,0,0,LA PAZ
20405,2,2019,1,0,2,0,0,0,LA PAZ
20405,2,2020,1,0,2,0,0,0,LA PAZ
20405,2,2021,1,0,2,0,0,0,LA PAZ
20405,2,2022,1,0,2,0,0,0,LA PAZ
20405,2,2023,1,0,2,0,0,0,LA PAZ
20405,2,2024,1,0,2,0,0,0,LA PAZ
20405,2,2025,1,0,2,0,0,0,LA PAZ
20405,2,2026,1,0,2,0,0,0,LA PAZ
20405,2,2027,1,0,2,0,0,0,LA PAZ
20405,2,2028,1,0,3,0,0,0,LA PAZ
20405,2,2029,1,0,3,0,0,0,LA PAZ
20405,2,2030,1,0,3,0,0,0,LA PAZ
20501,2,2016,3,0,0,0,0,0,LA PAZ
20501,2,2017,3,0,0,0,0,0,LA PAZ
20501,2,2018,3,0,0,0,0,0,LA PAZ
20501,2,2019,3,0,0,0,0,0,LA PAZ
20501,2,2020,3,0,0,0,0,0,LA PAZ
20501,2,2021,3,0,0,0,0,0,LA PAZ
20501,2,2022,3,0,0,0,0,0,LA PAZ
20501,2,2023,3,0,0,0,0,0,LA PAZ
20501,2,2024,3,0,0,0,0,0,LA PAZ
20501,2,2025,3,0,0,0,0,0,LA PAZ
20501,2,2026,3,0,0,0,0,0,LA PAZ
20501,2,2027,3,0,0,0,0,0,LA PAZ
20501,2,2028,3,0,0,0,0,0,LA PAZ
20501,2,2029,3,0,0,0,0,0,LA PAZ
20501,2,2030,2,0,0,0,0,0,LA PAZ
20502,2,2016,3,0,0,0,0,0,LA PAZ
20502,2,2017,3,0,0,0,0,0,LA PAZ
20502,2,2018,3,0,0,0,0,0,LA PAZ
20502,2,2019,3,0,0,0,0,0,LA PAZ
20502,2,2020,3,0,0,0,0,0,LA PAZ
20502,2,2021,3,0,0,0,0,0,LA PAZ
20502,2,2022,3,0,0,0,0,0,LA PAZ
20502,2,2023,3,0,0,0,0,0,LA PAZ
20502,2,2024,3,0,0,0,0,0,LA PAZ
20502,2,2025,4,0,0,0,0,0,LA PAZ
20502,2,2026,4,0,0,0,0,0,LA PAZ
20502,2,2027,4,0,0,0,0,0,LA PAZ
20502,2,2028,4,0,0,0,0,0,LA PAZ
20502,2,2029,4,0,0,0,0,0,LA PAZ
20502,2,2030,4,0,0,0,0,0,LA PAZ
20503,2,2016,2,2,0,0,0,0,LA PAZ
20503,2,2017,2,1,0,0,0,0,LA PAZ
20503,2,2018,2,1,0,0,0,0,LA PAZ
20503,2,2019,2,0,0,0,0,0,LA PAZ
20503,2,2020,2,0,0,0,0,0,LA PAZ
20503,2,2021,2,0,0,0,0,0,LA PAZ
20503,2,2022,2,0,0,0,0,0,LA PAZ
20503,2,2023,2,0,0,0,0,0,LA PAZ
20503,2,2024,3,0,0,0,0,0,LA PAZ
20503,2,2025,3,0,0,0,0,0,LA PAZ
20503,2,2026,3,0,0,0,0,0,LA PAZ
20503,2,2027,3,0,0,0,0,0,LA PAZ
20503,2,2028,3,0,0,0,0,0,LA PAZ
20503,2,2029,3,0,0,0,0,0,LA PAZ
20503,2,2030,3,0,0,0,0,0,LA PAZ
20601,2,2016,3,3,0,0,0,0,LA PAZ
20601,2,2017,3,2,0,0,0,0,LA PAZ
20601,2,2018,4,2,0,0,0,0,LA PAZ
20601,2,2019,4,1,0,0,0,0,LA PAZ
20601,2,2020,4,0,0,0,0,0,LA PAZ
20601,2,2021,5,0,0,0,0,0,LA PAZ
20601,2,2022,5,0,0,0,0,0,LA PAZ
20601,2,2023,5,0,0,0,0,0,LA PAZ
20601,2,2024,6,0,0,0,0,0,LA PAZ
20601,2,2025,6,0,0,0,0,0,LA PAZ
20601,2,2026,6,0,0,0,0,0,LA PAZ
20601,2,2027,7,0,0,0,0,0,LA PAZ
20601,2,2028,7,0,0,0,0,0,LA PAZ
20601,2,2029,7,0,0,0,0,0,LA PAZ
20601,2,2030,8,0,0,0,0,0,LA PAZ
20602,2,2016,1,3,0,0,0,0,LA PAZ
20602,2,2017,1,3,0,0,0,0,LA PAZ
20602,2,2018,1,3,0,0,0,0,LA PAZ
20602,2,2019,1,3,0,0,0,0,LA PAZ
20602,2,2020,1,3,0,0,0,0,LA PAZ
20602,2,2021,1,3,0,0,0,0,LA PAZ
20602,2,2022,1,3,0,0,0,0,LA PAZ
20602,2,2023,2,3,0,0,0,0,LA PAZ
20602,2,2024,2,3,0,0,0,0,LA PAZ
20602,2,2025,2,3,0,0,0,0,LA PAZ
20602,2,2026,2,3,0,0,0,0,LA PAZ
20602,2,2027,2,3,0,0,0,0,LA PAZ
20602,2,2028,2,3,0,0,0,0,LA PAZ
20602,2,2029,2,3,0,0,0,0,LA PAZ
20602,2,2030,2,3,0,0,0,0,LA PAZ
20603,2,2016,1,1,0,0,0,0,LA PAZ
20603,2,2017,1,1,0,0,0,0,LA PAZ
20603,2,2018,1,1,0,0,0,0,LA PAZ
20603,2,2019,1,1,0,0,0,0,LA PAZ
20603,2,2020,1,1,0,0,0,0,LA PAZ
20603,2,2021,1,1,0,0,0,0,LA PAZ
20603,2,2022,0,1,0,0,0,0,LA PAZ
20603,2,2023,0,1,0,0,0,0,LA PAZ
20603,2,2024,0,1,0,0,0,0,LA PAZ
20603,2,2025,0,1,0,0,0,0,LA PAZ
20603,2,2026,0,1,0,0,0,0,LA PAZ
20603,2,2027,0,1,0,0,0,0,LA PAZ
20603,2,2028,0,1,0,0,0,0,LA PAZ
20603,2,2029,0,1,0,0,0,0,LA PAZ
20603,2,2030,0,1,0,0,0,0,LA PAZ
20604,2,2016,0,0,0,0,0,0,LA PAZ
20604,2,2017,0,0,0,0,0,0,LA PAZ
20604,2,2018,0,0,0,0,0,0,LA PAZ
20604,2,2019,0,0,0,0,0,0,LA PAZ
20604,2,2020,0,0,0,0,0,0,LA PAZ
20604,2,2021,0,0,0,0,0,0,LA PAZ
20604,2,2022,0,0,0,0,0,0,LA PAZ
20604,2,2023,0,0,0,0,0,0,LA PAZ
20604,2,2024,0,0,0,0,0,0,LA PAZ
20604,2,2025,0,0,0,0,0,0,LA PAZ
20604,2,2026,0,0,0,0,0,0,LA PAZ
20604,2,2027,0,0,0,0,0,0,LA PAZ
20604,2,2028,0,0,0,0,0,0,LA PAZ
20604,2,2029,0,0,0,0,0,0,LA PAZ
20604,2,2030,0,0,0,0,0,0,LA PAZ
20605,2,2016,1,2,0,0,0,0,LA PAZ
20605,2,2017,1,2,0,0,0,0,LA PAZ
20605,2,2018,1,2,0,0,0,0,LA PAZ
20605,2,2019,1,1,0,0,0,0,LA PAZ
20605,2,2020,1,1,0,0,0,0,LA PAZ
20605,2,2021,1,1,0,0,0,0,LA PAZ
20605,2,2022,1,1,0,0,0,0,LA PAZ
20605,2,2023,1,1,0,0,0,0,LA PAZ
20605,2,2024,1,1,0,0,0,0,LA PAZ
20605,2,2025,1,0,0,0,0,0,LA PAZ
20605,2,2026,0,0,0,0,0,0,LA PAZ
20605,2,2027,0,0,0,0,0,0,LA PAZ
20605,2,2028,0,0,0,0,0,0,LA PAZ
20605,2,2029,0,0,0,0,0,0,LA PAZ
20605,2,2030,0,0,0,0,0,0,LA PAZ
20606,2,2016,2,0,0,0,0,0,LA PAZ
20606,2,2017,1,0,0,0,0,0,LA PAZ
20606,2,2018,1,0,0,0,0,0,LA PAZ
20606,2,2019,0,0,0,0,0,0,LA PAZ
20606,2,2020,0,0,0,0,0,0,LA PAZ
20606,2,2021,0,0,0,0,0,0,LA PAZ
20606,2,2022,0,0,0,0,0,0,LA PAZ
20606,2,2023,0,0,0,0,0,0,LA PAZ
20606,2,2024,0,0,0,0,0,0,LA PAZ
20606,2,2025,0,0,0,0,0,0,LA PAZ
20606,2,2026,0,0,0,0,0,0,LA PAZ
20606,2,2027,0,0,0,0,0,0,LA PAZ
20606,2,2028,0,0,0,0,0,0,LA PAZ
20606,2,2029,0,0,0,0,0,0,LA PAZ
20606,2,2030,0,0,0,0,0,0,LA PAZ
20607,2,2016,1,1,0,0,0,0,LA PAZ
20607,2,2017,1,1,0,0,0,0,LA PAZ
20607,2,2018,1,1,0,0,0,0,LA PAZ
20607,2,2019,1,0,0,0,0,0,LA PAZ
20607,2,2020,1,0,0,0,0,0,LA PAZ
20607,2,2021,1,0,0,0,0,0,LA PAZ
20607,2,2022,0,0,0,0,0,0,LA PAZ
20607,2,2023,0,0,0,0,0,0,LA PAZ
20607,2,2024,0,0,0,0,0,0,LA PAZ
20607,2,2025,0,0,0,0,0,0,LA PAZ
20607,2,2026,0,0,0,0,0,0,LA PAZ
20607,2,2027,0,0,0,0,0,0,LA PAZ
20607,2,2028,0,0,0,0,0,0,LA PAZ
20607,2,2029,0,0,0,0,0,0,LA PAZ
20607,2,2030,0,0,0,0,0,0,LA PAZ
20608,2,2016,2,2,0,0,0,0,LA PAZ
20608,2,2017,2,2,0,0,0,0,LA PAZ
20608,2,2018,2,2,0,0,0,0,LA PAZ
20608,2,2019,2,2,0,0,0,0,LA PAZ
20608,2,2020,2,1,0,0,0,0,LA PAZ
20608,2,2021,2,1,0,0,0,0,LA PAZ
20608,2,2022,2,1,0,0,0,0,LA PAZ
20608,2,2023,2,0,0,0,0,0,LA PAZ
20608,2,2024,2,0,0,0,0,0,LA PAZ
20608,2,2025,2,0,0,0,0,0,LA PAZ
20608,2,2026,2,0,0,0,0,0,LA PAZ
20608,2,2027,2,0,0,0,0,0,LA PAZ
20608,2,2028,2,0,0,0,0,0,LA PAZ
20608,2,2029,2,0,0,0,0,0,LA PAZ
20608,2,2030,2,0,0,0,0,0,LA PAZ
20701,2,2016,3,0,0,0,0,0,LA PAZ
20701,2,2017,4,0,0,0,0,0,LA PAZ
20701,2,2018,4,0,0,0,0,0,LA PAZ
20701,2,2019,4,0,0,0,0,0,LA PAZ
20701,2,2020,5,0,0,0,0,0,LA PAZ
20701,2,2021,5,0,0,0,0,0,LA PAZ
20701,2,2022,5,0,0,0,0,0,LA PAZ
20701,2,2023,6,0,0,0,0,0,LA PAZ
20701,2,2024,6,0,0,0,0,0,LA PAZ
20701,2,2025,6,0,0,0,0,0,LA PAZ
20701,2,2026,7,0,0,0,0,0,LA PAZ
20701,2,2027,7,0,0,0,0,0,LA PAZ
20701,2,2028,7,0,0,0,0,0,LA PAZ
20701,2,2029,8,0,0,0,0,0,LA PAZ
20701,2,2030,8,0,0,0,0,0,LA PAZ
20702,2,2016,2,1,0,0,0,0,LA PAZ
20702,2,2017,2,0,0,0,0,0,LA PAZ
20702,2,2018,2,0,0,0,0,0,LA PAZ
20702,2,2019,2,0,0,0,0,0,LA PAZ
20702,2,2020,2,0,0,0,0,0,LA PAZ
20702,2,2021,2,0,0,0,0,0,LA PAZ
20702,2,2022,2,0,0,0,0,0,LA PAZ
20702,2,2023,2,0,0,0,0,0,LA PAZ
20702,2,2024,2,0,0,0,0,0,LA PAZ
20702,2,2025,2,0,0,0,0,0,LA PAZ
20702,2,2026,2,0,0,0,0,0,LA PAZ
20702,2,2027,2,0,0,0,0,0,LA PAZ
20702,2,2028,2,0,0,0,0,0,LA PAZ
20702,2,2029,2,0,0,0,0,0,LA PAZ
20702,2,2030,2,0,0,0,0,0,LA PAZ
20801,2,2016,5,0,1,0,0,0,LA PAZ
20801,2,2017,5,0,1,0,0,0,LA PAZ
20801,2,2018,4,0,1,0,0,0,LA PAZ
20801,2,2019,4,0,2,0,0,0,LA PAZ
20801,2,2020,3,0,2,0,0,0,LA PAZ
20801,2,2021,3,0,2,0,0,0,LA PAZ
20801,2,2022,2,0,2,0,0,0,LA PAZ
20801,2,2023,2,0,2,0,0,0,LA PAZ
20801,2,2024,2,0,2,0,0,0,LA PAZ
