Departamento,Municipio,Año de Gestion,Total Establecimientos De Salud
CHUQUISACA,YOTALA,2027,10
COCAHBAMBA,MOROCHATA,2027,0
SANTA CRUZ,PAMPA GRANDE,2027,7
PANDO,EUREKA (SANTOS MERCADO),2027,4
COCAHBAMBA,AIQUILE,2027,9
LA PAZ,CHUMA,2027,7
CHUQUISACA,ZUDANEZ,2027,6
COCAHBAMBA,CLIZA,2027,6
SANTA CRUZ,SAN IGNACIO DE VELASCO,2027,21
BENI,PUERTO SILES,2027,3
LA PAZ,APOLO,2027,7
PANDO,VILLA NUEVA (LOMA ALTA),2027,8
COCAHBAMBA,CHIMORE,2027,17
LA PAZ,AYO AYO,2027,5
ORURO,EL CHORO,2027,6
CHUQUISACA,VILLA CHARCAS,2027,20
LA PAZ,BATALLAS,2027,5
CHUQUISACA,TOMINA,2027,11
PANDO,BOLPEBRA,2027,4
ORURO,SANTUARIO DE QUILLACAS,2027,3
LA PAZ,ANCORAIMES,2027,7
COCAHBAMBA,COLCAPIRHUA,2027,2
COCAHBAMBA,AYOPAYA (V. DE INDEPENDENCIA),2027,22
SANTA CRUZ,FERNANDEZ ALONSO,2027,4
BENI,HUARACAJE,2027,5
SANTA CRUZ,SAN ANTONIO DE LOMERIO,2027,6
COCAHBAMBA,SHINAOTA,2027,17
BENI,LORETO,2027,10
SANTA CRUZ,GENERAL SAAVEDRA,2027,10
ORURO,ANDAMARCA,2027,7
COCAHBAMBA,COLOMI,2027,9
ORURO,BELEN DE ANDAMARCA,2027,5
COCAHBAMBA,CAPINOTA,2027,7
SANTA CRUZ,MONTERO,2027,47
SANTA CRUZ,GUTIERREZ,2027,12
COCAHBAMBA,SAN BENITO,2027,5
CHUQUISACA,VILLA VACA GUZMAN (MUYUPAMPA),2027,9
ORURO,ANTEQUERA,2027,3
LA PAZ,AUCAPATA,2027,6
SANTA CRUZ,PUCARA,2027,3
ORURO,TODOS SANTOS,2027,1
COCAHBAMBA,SANTIVANES,2027,4
ORURO,SORACACHI,2027,11
ORURO,CURAHUARA DE CARANGAS,2027,4
SANTA CRUZ,SAIPINA,2027,11
ORURO,CRUZ DE MACHACAMARCA,2027,1
COCAHBAMBA,BOLIVAR,2027,5
SANTA CRUZ,SAMAIPATA,2027,5
COCAHBAMBA,PUERTO VILLARROEL,2027,30
LA PAZ,AYATA,2027,5
SANTA CRUZ,MORO MORO,2027,6
ORURO,CARACOLLO,2027,14
PANDO,SENA,2027,7
PANDO,PUERTO RICO,2027,3
SANTA CRUZ,OKINAWA,2027,4
COCAHBAMBA,SACABAMBA,2027,7
ORURO,CORQUE,2027,12
COCAHBAMBA,ARBIETO,2027,12
COCAHBAMBA,SIPE SIPE,2027,8
CHUQUISACA,TARVITA,2027,13
SANTA CRUZ,POSTRER VALLE,2027,7
LA PAZ,CALAMARCA,2027,8
SANTA CRUZ,EL PUENTE(STC),2027,8
SANTA CRUZ,MINEROS,2027,7
SANTA CRUZ,ROBORE,2027,7
ORURO,SABAYA,2027,6
COCAHBAMBA,ENTRE RIOS CBBA,2027,10
BENI,EXALTACION,2027,4
LA PAZ,ALTO BENI,2027,21
ORURO,EUCALIPTUS,2027,3
PANDO,PUERTO GONZALO MORENO,2027,13
LA PAZ,CAQUIAVIRI,2027,16
LA PAZ,CARANAVI,2027,16
ORURO,ESMERALDA,2027,1
PANDO,SAN LORENZO(PND),2027,9
LA PAZ,CAIROMA,2027,10
ORURO,SANTIAGO DE HUARI,2027,7
ORURO,ESCARA,2027,1
BENI,MAGDALENA,2027,16
COCAHBAMBA,PUNATA,2027,10
SANTA CRUZ,LA GUARDIA,2027,15
PANDO,SAN PEDRO(PND),2027,6
LA PAZ,CAJUATA,2027,8
LA PAZ,CALACOTO,2027,7
ORURO,CARANGAS,2027,1
ORURO,TOLEDO,2027,8
CHUQUISACA,YAMPARAEZ,2027,9
COCAHBAMBA,ARQUE,2027,14
SANTA CRUZ,EL TORNO,2027,32
COCAHBAMBA,POJO (CBBA),2027,14
ORURO,SALINAS DE GARCI MENDOZA,2027,7
SANTA CRUZ,SAN CARLOS,2027,7
BENI,BAURES,2027,16
COCAHBAMBA,SICAYA,2027,3
COCAHBAMBA,CUCHUMUELA (V. G. VILLARROEL),2027,2
CHUQUISACA,INCAHUASI,2027,1
COCAHBAMBA,OMEREQUE,2027,10
POTOSI,ARAMPAMPA,2027,9
LA PAZ,TARACO,2027,4
LA PAZ,PALCA,2027,9
LA PAZ,HUMANATA,2027,5
POTOSI,COLQUECHACA,2027,39
SANTA CRUZ,SANTA ROSA DEL SARA,2027,12
POTOSI,SAN PABLO DE LIPEZ,2027,11
LA PAZ,ICHOCA,2027,4
SANTA CRUZ,ASCENCION DE GUARAYOS,2027,17
CHUQUISACA,EL VILLAR,2027,7
COCAHBAMBA,VILLA TUNARI,2027,49
POTOSI,SAN ANTONIO DE ESMORUCO,2027,4
LA PAZ,TACACOMA,2027,6
TARIJA,PADCAYA,2027,36
LA PAZ,NAZACARA DE PACAJES,2027,1
BENI,SAN JAVIER(BNI),2027,9
POTOSI,COTAGAITA,2027,37
LA PAZ,SAN PEDRO DE TIQUINA,2027,4
LA PAZ,INQUISIVI,2027,15
SANTA CRUZ,TRIGAL,2027,4
POTOSI,SAN AGUSTIN,2027,7
CHUQUISACA,POROMA,2027,32
POTOSI,LLALLAGUA,2027,11
LA PAZ,HUATAJATA,2027,10
COCAHBAMBA,VILLA RIVERO,2027,6
LA PAZ,GRAL. J.J. PEREZ  (CHARAZANI),2027,8
SANTA CRUZ,SAN RAMON SCZ,2027,1
POTOSI,TAHUA,2027,3
BENI,SANTA ROSA,2027,14
LA PAZ,TIAWANACU,2027,5
LA PAZ,GUANAY,2027,8
SANTA CRUZ,BUENA VISTA,2027,14
COCAHBAMBA,VILA VILA,2027,6
CHUQUISACA,MACHARETI,2027,9
CHUQUISACA,HUACARETA,2027,12
LA PAZ,GUAQUI,2027,4
LA PAZ,TEOPONTE,2027,10
TARIJA,ENTRE RIOS  TRJ,2027,29
LA PAZ,PALOS BLANCOS,2027,26
SANTA CRUZ,SANTA CRUZ DE LA SIERRA,2027,349
POTOSI,SAN PEDRO DE QUEMES,2027,1
LA PAZ,HUARINA,2027,2
POTOSI,"COLCHA ""K""",2027,19
SANTA CRUZ,BOYUIBE,2027,11
LA PAZ,SAN PEDRO DE CURAHUARA,2027,7
BENI,SAN IGNACIO,2027,37
POTOSI,SAN PEDRO DE BUENA VISTA,2027,21
TARIJA,YUNCHARA,2027,7
POTOSI,ACACIO,2027,6
LA PAZ,IRUPANA (VILLA DE LANZA),2027,10
POTOSI,POTOSI,2027,51
LA PAZ,SAPAHAQUI,2027,4
LA PAZ,MAPIRI,2027,4
CHUQUISACA,AZURDUY,2027,11
POTOSI,PORCO,2027,7
LA PAZ,LAJA,2027,13
LA PAZ,SANTIAGO DE MACHACA,2027,7
CHUQUISACA,MONTEAGUDO,2027,14
POTOSI,MOJINETE,2027,3
LA PAZ,LICOMA PAMPA,2027,2
SANTA CRUZ,YAPACANI,2027,21
TARIJA,URIONDO (A. CONCEPCION),2027,15
TARIJA,TARIJA,2027,108
CHUQUISACA,CAMATAQUI (C. VILLA ABECIA),2027,4
SANTA CRUZ,WARNES,2027,48
CHUQUISACA,CAMARGO,2027,13
POTOSI,POCOATA,2027,27
BENI,SAN RAMON BENI,2027,2
LA PAZ,MALLA,2027,4
LA PAZ,LURIBAY,2027,12
POTOSI,OCURI,2027,15
SANTA CRUZ,VALLEGRANDE,2027,9
POTOSI,LLICA,2027,9
LA PAZ,SANTIAGO DE CALLAPA,2027,5
TARIJA,VILLA MONTES,2027,39
COCAHBAMBA,VINTO,2027,9
POTOSI,SACACA,2027,14
LA PAZ,SORATA,2027,12
LA PAZ,MOCOMOCO,2027,10
LA PAZ,COLQUENCHA,2027,4
CHUQUISACA,PADILLA,2027,9
LA PAZ,IXIAMAS,2027,10
BENI,SANTA ANA,2027,11
CHUQUISACA,CULPINA,2027,15
LA PAZ,JESUS DE MACHACA,2027,11
LA PAZ,PAPEL PAMPA,2027,6
SANTA CRUZ,URUBICHA,2027,5
POTOSI,RAVELO,2027,14
LA PAZ,SICA SICA (VILLA AROMA),2027,17
CHUQUISACA,ALCALA,2027,3
POTOSI,PUNA,2027,0
BENI,SAN JOAQUIN,2027,3
TARIJA,SAN LORENZO(TJA),2027,20
CHUQUISACA,MOJOCOYA,2027,8
LA PAZ,MECAPACA,2027,7
LA PAZ,LA ASUNTA,2027,11
LA PAZ,LA PAZ,2027,115
TARIJA,YACUIBA,2027,45
BENI,SAN BORJA,2027,27
POTOSI,TACOBAMBA,2027,12
LA PAZ,CORO CORO,2027,14
LA PAZ,PUERTO ACOSTA,2027,0
LA PAZ,CORIPATA,2027,6
POTOSI,VILLAZON,2027,23
LA PAZ,VIACHA,2027,13
CHUQUISACA,LAS CARRERAS,2027,6
CHUQUISACA,ICLA,2027,14
SANTA CRUZ,CHARAGUA,2027,21
SANTA CRUZ,SAN MIGUEL DE VELASCO,2027,3
BENI,TRINIDAD,2027,71
COCAHBAMBA,TOCO,2027,6
POTOSI,UYUNI,2027,34
POTOSI,CKOCHAS,2027,44
LA PAZ,COROICO,2027,6
POTOSI,UNCIA,2027,3
LA PAZ,UMALA,2027,12
POTOSI,CHAQUI,2027,8
TARIJA,CARAPARI,2027,32
SANTA CRUZ,CARMEN RIVERO TORREZ,2027,7
CHUQUISACA,SAN LUCAS,2027,31
POTOSI,BELEN DE URMIRI,2027,3
LA PAZ,PUCARANI,2027,11
LA PAZ,QUIME,2027,5
BENI,SAN ANDRES,2027,23
CHUQUISACA,SOPACHUY,2027,5
BENI,RURRENABAQUE,2027,13
LA PAZ,COLQUIRI,2027,17
LA PAZ,PUERTO PEREZ,2027,5
SANTA CRUZ,SAN JULIAN,2027,27
SANTA CRUZ,COMARAPA,2027,13
POTOSI,"CAIZA ""D""",2027,11
COCAHBAMBA,TIQUIPAYA,2027,14
PANDO,BELLA FLOR,2027,14
LA PAZ,YACO,2027,10
LA PAZ,COMANCHE,2027,3
POTOSI,YOCALLA,2027,13
TARIJA,BERMEJO,2027,38
LA PAZ,COMBAYA,2027,4
LA PAZ,QUIABAYA,2027,1
LA PAZ,WALDO BALLIVIAN,2027,1
POTOSI,BETANZOS,2027,33
LA PAZ,PUERTO CARABUCO,2027,15
SANTA CRUZ,SAN MATIAS,2027,18
SANTA CRUZ,COLPA BELGICA,2027,3
COCAHBAMBA,TIRAQUE (CBBA),2027,13
POTOSI,VITICHI,2027,13
POTOSI,CARIPUYO,2027,7
LA PAZ,COPACABANA,2027,6
SANTA CRUZ,SAN PEDRO,2027,9
LA PAZ,SANTIAGO DE HUATA,2027,4
SANTA CRUZ,SAN RAFAEL,2027,2
POTOSI,TOMAVE,2027,20
TARIJA,EL PUENTE(TJA),2027,14
POTOSI,CHUQUIHUTA AYLLU JUCUMANI,2027,11
LA PAZ,EL ALTO,2027,131
LA PAZ,PATACAMAYA,2027,4
LA PAZ,ESCOMA,2027,5
SANTA CRUZ,CABEZAS,2027,10
LA PAZ,PELECHUCO,2027,6
SANTA CRUZ,CAMIRI,2027,24
POTOSI,TORO TORO,2027,12
COCAHBAMBA,TOTORA(CBBA),2027,11
LA PAZ,TIPUANI,2027,4
LA PAZ,TITO YUPANQUI (PARQUIPUJIO),2027,2
LA PAZ,DESAGUADERO,2027,2
COCAHBAMBA,VACAS,2027,7
CHUQUISACA,HUACAYA (VILLA DE HUACAYA),2027,6
CHUQUISACA,PRESTO,2027,11
POTOSI,CHAYANTA,2027,13
COCAHBAMBA,TOLATA,2027,4
POTOSI,TUPIZA,2027,64
LA PAZ,CURVA,2027,3
LA PAZ,SAN ANDRES DE MACHACA,2027,5
POTOSI,TINGUIPAYA,2027,19
POTOSI,ATOCHA,2027,23
LA PAZ,SAN BUENA VENTURA,2027,4
COCAHBAMBA,COLCAPIRHUA,2028,2
ORURO,SALINAS DE GARCI MENDOZA,2028,7
LA PAZ,MALLA,2028,4
LA PAZ,PUERTO PEREZ,2028,5
LA PAZ,PUERTO CARABUCO,2028,15
LA PAZ,QUIABAYA,2028,1
BENI,SANTA ROSA,2028,15
LA PAZ,SANTIAGO DE HUATA,2028,5
LA PAZ,PATACAMAYA,2028,4
LA PAZ,SAN BUENA VENTURA,2028,4
LA PAZ,MAPIRI,2028,4
ORURO,TOTORA(ORR),2028,12
LA PAZ,PAPEL PAMPA,2028,6
ORURO,MACHACAMARCA,2028,3
BENI,BAURES,2028,16
ORURO,ORURO,2028,68
TARIJA,BERMEJO,2028,40
SANTA CRUZ,OKINAWA,2028,4
TARIJA,TARIJA,2028,111
ORURO,SABAYA,2028,6
SANTA CRUZ,MINEROS,2028,8
ORURO,TOLEDO,2028,8
LA PAZ,SANTIAGO DE CALLAPA,2028,5
ORURO,SANTUARIO DE QUILLACAS,2028,3
LA PAZ,MECAPACA,2028,7
COCAHBAMBA,CUCHUMUELA (V. G. VILLARROEL),2028,2
BENI,TRINIDAD,2028,74
ORURO,SANTIAGO DE HUARI,2028,7
TARIJA,CARAPARI,2028,33
ORURO,PAZNA,2028,9
COCAHBAMBA,MIZQUE,2028,15
LA PAZ,PUERTO ACOSTA,2028,0
LA PAZ,PALCA,2028,9
COCAHBAMBA,COLOMI,2028,9
LA PAZ,SAN PEDRO DE TIQUINA,2028,4
LA PAZ,NAZACARA DE PACAJES,2028,1
LA PAZ,SAN ANDRES DE MACHACA,2028,5
TARIJA,PADCAYA,2028,37
SANTA CRUZ,PAILON,2028,14
SANTA CRUZ,MORO MORO,2028,7
TARIJA,ENTRE RIOS  TRJ,2028,29
ORURO,SORACACHI,2028,11
LA PAZ,SAN PEDRO DE CURAHUARA,2028,8
LA PAZ,QUIME,2028,5
SANTA CRUZ,PAMPA GRANDE,2028,8
COCAHBAMBA,MOROCHATA,2028,0
LA PAZ,PUCARANI,2028,12
ORURO,TODOS SANTOS,2028,1
TARIJA,SAN LORENZO(TJA),2028,20
LA PAZ,MOCOMOCO,2028,10
CHUQUISACA,ZUDANEZ,2028,6
LA PAZ,PALOS BLANCOS,2028,27
TARIJA,EL PUENTE(TJA),2028,14
BENI,EXALTACION,2028,4
LA PAZ,PELECHUCO,2028,6
ORURO,PAMPA AULLAGAS,2028,3
SANTA CRUZ,MONTERO,2028,49
BENI,SANTA ANA,2028,11
COCAHBAMBA,ENTRE RIOS CBBA,2028,11
LA PAZ,COLQUENCHA,2028,4
LA PAZ,LURIBAY,2028,12
SANTA CRUZ,CARMEN RIVERO TORREZ,2028,8
BENI,SAN ANDRES,2028,24
LA PAZ,CATACORA,2028,4
LA PAZ,CURVA,2028,3
SANTA CRUZ,CUEVO,2028,8
COCAHBAMBA,ARANI,2028,7
LA PAZ,DESAGUADERO,2028,2
LA PAZ,TITO YUPANQUI (PARQUIPUJIO),2028,2
LA PAZ,CARANAVI,2028,15
SANTA CRUZ,CAMIRI,2028,25
LA PAZ,EL ALTO,2028,134
BENI,PUERTO SILES,2028,3
LA PAZ,ESCOMA,2028,5
SANTA CRUZ,EL PUENTE(STC),2028,9
LA PAZ,CAQUIAVIRI,2028,17
LA PAZ,TIPUANI,2028,4
COCAHBAMBA,ARBIETO,2028,12
SANTA CRUZ,CABEZAS,2028,11
BENI,SAN BORJA,2028,28
LA PAZ,CALAMARCA,2028,8
LA PAZ,GRAL. J.J. PEREZ  (CHARAZANI),2028,8
LA PAZ,CALACOTO,2028,7
SANTA CRUZ,EL TORNO,2028,33
COCAHBAMBA,ARQUE,2028,14
LA PAZ,TIAWANACU,2028,5
LA PAZ,CHACARILLA,2028,2
LA PAZ,UMALA,2028,12
COCAHBAMBA,ANZALDO,2028,14
LA PAZ,COROICO,2028,6
LA PAZ,COLQUIRI,2028,18
BENI,RIBERALTA,2028,40
LA PAZ,YANACACHI,2028,7
SANTA CRUZ,CONCEPCION,2028,11
SANTA CRUZ,COMARAPA,2028,14
LA PAZ,YACO,2028,11
LA PAZ,COMANCHE,2028,3
LA PAZ,COMBAYA,2028,4
LA PAZ,COLLANA,2028,6
LA PAZ,WALDO BALLIVIAN,2028,1
LA PAZ,CHUMA,2028,7
COCAHBAMBA,AIQUILE,2028,9
LA PAZ,GUANAY,2028,9
SANTA CRUZ,COTOCA,2028,20
BENI,RURRENABAQUE,2028,13
LA PAZ,COPACABANA,2028,6
LA PAZ,CHULUMANI (V. DE LA LIBERTAD),2028,6
COCAHBAMBA,ALALAY,2028,8
LA PAZ,CORIPATA,2028,6
LA PAZ,CHUA COCANI,2028,7
BENI,REYES,2028,10
LA PAZ,VIACHA,2028,13
SANTA CRUZ,CHARAGUA,2028,21
SANTA CRUZ,CUATRO CANADAS,2028,8
LA PAZ,CORO CORO,2028,15
LA PAZ,CHARANA,2028,5
SANTA CRUZ,COLPA BELGICA,2028,3
SANTA CRUZ,BUENA VISTA,2028,14
LA PAZ,CAJUATA,2028,8
LA PAZ,GUAQUI,2028,4
LA PAZ,ANCORAIMES,2028,7
LA PAZ,JESUS DE MACHACA,2028,11
BENI,HUARACAJE,2028,5
SANTA CRUZ,LA GUARDIA,2028,15
TARIJA,YACUIBA,2028,46
LA PAZ,SICA SICA (VILLA AROMA),2028,18
BENI,SAN JOAQUIN,2028,3
LA PAZ,ALTO BENI,2028,22
COCAHBAMBA,CLIZA,2028,7
LA PAZ,LA ASUNTA,2028,12
LA PAZ,LA PAZ,2028,113
LA PAZ,ACHOCALLA,2028,3
LA PAZ,SORATA,2028,12
SANTA CRUZ,LAGUNILLAS,2028,10
LA PAZ,ACHACACHI,2028,20
LA PAZ,SAPAHAQUI,2028,4
LA PAZ,LAJA,2028,13
COCAHBAMBA,COCAPATA,2028,34
LA PAZ,LICOMA PAMPA,2028,2
ORURO,YUNGUYO DE LITORAL,2028,1
LA PAZ,SANTIAGO DE MACHACA,2028,7
BENI,GUAYARAMERIN,2028,28
SANTA CRUZ,MAIRANA,2028,5
TARIJA,URIONDO (A. CONCEPCION),2028,16
BENI,SAN RAMON BENI,2028,2
ORURO,TURCO,2028,6
TARIJA,VILLA MONTES,2028,40
COCAHBAMBA,COCHABAMBA,2028,136
COCAHBAMBA,CHIMORE,2028,17
TARIJA,YUNCHARA,2028,7
BENI,MAGDALENA,2028,17
BENI,SAN IGNACIO,2028,37
LA PAZ,CAIROMA,2028,10
LA PAZ,TEOPONTE,2028,10
LA PAZ,HUARINA,2028,2
SANTA CRUZ,FERNANDEZ ALONSO,2028,4
COCAHBAMBA,AYOPAYA (V. DE INDEPENDENCIA),2028,22
SANTA CRUZ,BOYUIBE,2028,11
LA PAZ,HUATAJATA,2028,11
LA PAZ,BATALLAS,2028,5
LA PAZ,AYO AYO,2028,5
LA PAZ,TARACO,2028,4
LA PAZ,APOLO,2028,7
LA PAZ,HUMANATA,2028,5
COCAHBAMBA,BOLIVAR,2028,5
LA PAZ,ICHOCA,2028,4
SANTA CRUZ,ASCENCION DE GUARAYOS,2028,18
LA PAZ,AYATA,2028,5
BENI,LORETO,2028,10
COCAHBAMBA,CAPINOTA,2028,7
LA PAZ,TACACOMA,2028,7
BENI,SAN JAVIER(BNI),2028,9
LA PAZ,AUCAPATA,2028,6
LA PAZ,INQUISIVI,2028,16
SANTA CRUZ,GUTIERREZ,2028,12
LA PAZ,IRUPANA (VILLA DE LANZA),2028,10
SANTA CRUZ,GENERAL SAAVEDRA,2028,10
LA PAZ,IXIAMAS,2028,11
ORURO,POOPO,2028,5
PANDO,INGAVI (HUMAITA),2028,2
POTOSI,POTOSI,2028,52
PANDO,SAN LORENZO(PND),2028,9
SANTA CRUZ,VALLEGRANDE,2028,9
COCAHBAMBA,QUILLACOLLO,2028,16
SANTA CRUZ,SAN CARLOS,2028,7
CHUQUISACA,AZURDUY,2028,11
COCAHBAMBA,TOCO,2028,6
POTOSI,UYUNI,2028,35
ORURO,COIPASA,2028,1
COCAHBAMBA,SICAYA,2028,3
POTOSI,PUNA,2028,0
ORURO,CHOQUE COTA,2028,1
CHUQUISACA,ALCALA,2028,3
PANDO,SAN PEDRO(PND),2028,7
COCAHBAMBA,TOLATA,2028,4
POTOSI,RAVELO,2028,14
POTOSI,UNCIA,2028,2
CHUQUISACA,VILLA SERRANO,2028,8
SANTA CRUZ,URUBICHA,2028,5
SANTA CRUZ,PUERTO SUAREZ,2028,11
POTOSI,PORCO,2028,7
SANTA CRUZ,SAN MIGUEL DE VELASCO,2028,3
CHUQUISACA,MONTEAGUDO,2028,14
ORURO,CURAHUARA DE CARANGAS,2028,4
POTOSI,MOJINETE,2028,3
CHUQUISACA,TARVITA,2028,14
COCAHBAMBA,TIRAQUE (CBBA),2028,12
SANTA CRUZ,YAPACANI,2028,21
POTOSI,VITICHI,2028,13
CHUQUISACA,CAMATAQUI (C. VILLA ABECIA),2028,4
SANTA CRUZ,PUERTO QUIJARRO,2028,8
POTOSI,OCURI,2028,16
SANTA CRUZ,QUIRUSILLAS,2028,5
PANDO,PUERTO RICO,2028,3
COCAHBAMBA,PUNATA,2028,10
SANTA CRUZ,SAN RAMON SCZ,2028,1
POTOSI,POCOATA,2028,28
SANTA CRUZ,WARNES,2028,49
CHUQUISACA,VILLA VACA GUZMAN (MUYUPAMPA),2028,9
CHUQUISACA,SOPACHUY,2028,5
CHUQUISACA,CAMARGO,2028,14
POTOSI,VILLAZON,2028,24
ORURO,CORQUE,2028,12
COCAHBAMBA,SIPE SIPE,2028,8
COCAHBAMBA,SACABA,2028,32
CHUQUISACA,PADILLA,2028,9
ORURO,CHIPAYA,2028,2
POTOSI,SAN PEDRO DE BUENA VISTA,2028,22
COCAHBAMBA,VILLA RIVERO,2028,7
CHUQUISACA,VILLA CHARCAS,2028,21
SANTA CRUZ,SAN RAFAEL,2028,2
POTOSI,TOMAVE,2028,20
POTOSI,SAN PEDRO DE QUEMES,2028,1
PANDO,VILLA NUEVA (LOMA ALTA),2028,9
SANTA CRUZ,SAIPINA,2028,11
COCAHBAMBA,SAN BENITO,2028,5
CHUQUISACA,POROMA,2028,33
ORURO,BELEN DE ANDAMARCA,2028,6
POTOSI,TACOBAMBA,2028,12
COCAHBAMBA,VACAS,2028,7
POTOSI,TINGUIPAYA,2028,20
ORURO,ANTEQUERA,2028,3
COCAHBAMBA,VILA VILA,2028,7
ORURO,ANDAMARCA,2028,7
SANTA CRUZ,SAMAIPATA,2028,5
CHUQUISACA,PRESTO,2028,12
POTOSI,TAHUA,2028,3
SANTA CRUZ,SANTA CRUZ DE LA SIERRA,2028,361
POTOSI,LLICA,2028,9
ORURO,CARACOLLO,2028,15
CHUQUISACA,TOMINA,2028,12
SANTA CRUZ,SAN PEDRO,2028,9
POTOSI,SACACA,2028,14
COCAHBAMBA,VINTO,2028,9
PANDO,SENA,2028,7
POTOSI,TUPIZA,2028,65
POTOSI,SAN AGUSTIN,2028,7
ORURO,CHALLAPATA,2028,20
SANTA CRUZ,TRIGAL,2028,4
SANTA CRUZ,SAN ANTONIO DE LOMERIO,2028,6
COCAHBAMBA,SHINAOTA,2028,18
SANTA CRUZ,SAN JOSE DE CHIQUITOS,2028,13
POTOSI,SAN ANTONIO DE ESMORUCO,2028,4
COCAHBAMBA,VILLA TUNARI,2028,50
CHUQUISACA,SAN LUCAS,2028,31
POTOSI,TORO TORO,2028,12
SANTA CRUZ,ROBORE,2028,7
COCAHBAMBA,SACABAMBA,2028,7
ORURO,CARANGAS,2028,1
POTOSI,SAN PABLO DE LIPEZ,2028,11
SANTA CRUZ,SANTA ROSA DEL SARA,2028,13
COCAHBAMBA,TOTORA(CBBA),2028,11
SANTA CRUZ,SAN MATIAS,2028,18
ORURO,CRUZ DE MACHACAMARCA,2028,1
POTOSI,ATOCHA,2028,23
ORURO,HUANUNI,2028,6
CHUQUISACA,HUACAYA (VILLA DE HUACAYA),2028,6
COCAHBAMBA,TARATA,2028,6
PANDO,COBIJA,2028,25
ORURO,HUACHACALLA,2028,1
POTOSI,CHUQUIHUTA AYLLU JUCUMANI,2028,11
SANTA CRUZ,SAN JAVIER(STC),2028,1
CHUQUISACA,SUCRE,2028,151
POTOSI,CKOCHAS,2028,46
COCAHBAMBA,PUERTO VILLARROEL,2028,31
COCAHBAMBA,POCONA,2028,18
ORURO,EUCALIPTUS,2028,3
PANDO,NUEVO MANOA (NUEVA ESPERANZA),2028,6
CHUQUISACA,MACHARETI,2028,8
CHUQUISACA,HUACARETA,2028,11
SANTA CRUZ,POSTRER VALLE,2028,7
PANDO,BOLPEBRA,2028,4
SANTA CRUZ,PORTACHUELO,2028,5
POTOSI,CHAYANTA,2028,13
SANTA CRUZ,SAN JUAN DE YAPACANI,2028,6
COCAHBAMBA,TACOPAYA,2028,7
POTOSI,"CAIZA ""D""",2028,11
CHUQUISACA,INCAHUASI,2028,0
SANTA CRUZ,PORONGO,2028,14
POTOSI,BETANZOS,2028,33
ORURO,LA RIVERA,2028,1
COCAHBAMBA,TAPACARI,2028,19
PANDO,FILADELFIA,2028,9
ORURO,HUAYLLAMARCA,2028,11
ORURO,ESMERALDA,2028,1
POTOSI,CARIPUYO,2028,7
CHUQUISACA,LAS CARRERAS,2028,6
CHUQUISACA,ICLA,2028,14
PANDO,EUREKA (SANTOS MERCADO),2028,5
COCAHBAMBA,PASORAPA,2028,4
CHUQUISACA,YOTALA,2028,10
PANDO,NACEBE (SANTA ROSA DEL ABUNA),2028,5
POTOSI,CHAQUI,2028,8
POTOSI,BELEN DE URMIRI,2028,3
CHUQUISACA,TARABUCO,2028,11
POTOSI,"COLCHA ""K""",2028,19
COCAHBAMBA,SANTIVANES,2028,3
PANDO,BELLA FLOR,2028,15
POTOSI,YOCALLA,2028,13
CHUQUISACA,YAMPARAEZ,2028,9
SANTA CRUZ,PUCARA,2028,3
ORURO,ESCARA,2028,1
COCAHBAMBA,OMEREQUE,2028,11
COCAHBAMBA,POJO (CBBA),2028,14
CHUQUISACA,MOJOCOYA,2028,8
CHUQUISACA,CULPINA,2028,15
CHUQUISACA,EL VILLAR,2028,7
ORURO,EL CHORO,2028,6
COCAHBAMBA,TIQUIPAYA,2028,15
POTOSI,COTAGAITA,2028,37
SANTA CRUZ,SAN JULIAN,2028,27
POTOSI,LLALLAGUA,2028,11
POTOSI,ARAMPAMPA,2028,9
COCAHBAMBA,TACACHI,2028,4
POTOSI,ACACIO,2028,6
PANDO,PUERTO GONZALO MORENO,2028,13
PANDO,PORVENIR,2028,0
SANTA CRUZ,SAN IGNACIO DE VELASCO,2028,21
POTOSI,COLQUECHACA,2028,40
SANTA CRUZ,SAN RAFAEL,2029,2
LA PAZ,COPACABANA,2029,6
PANDO,EUREKA (SANTOS MERCADO),2029,5
LA PAZ,EL ALTO,2029,137
LA PAZ,YACO,2029,11
POTOSI,VITICHI,2029,13
SANTA CRUZ,CAMIRI,2029,25
POTOSI,TORO TORO,2029,12
SANTA CRUZ,SAN JULIAN,2029,27
LA PAZ,ESCOMA,2029,5
BENI,RURRENABAQUE,2029,14
PANDO,INGAVI (HUMAITA),2029,2
LA PAZ,WALDO BALLIVIAN,2029,1
POTOSI,TINGUIPAYA,2029,20
COCAHBAMBA,TIRAQUE (CBBA),2029,12
COCAHBAMBA,ALALAY,2029,8
SANTA CRUZ,CABEZAS,2029,11
LA PAZ,CHULUMANI (V. DE LA LIBERTAD),2029,6
BENI,SAN BORJA,2029,29
COCAHBAMBA,TAPACARI,2029,19
LA PAZ,TIPUANI,2029,4
COCAHBAMBA,VACAS,2029,7
POTOSI,TOMAVE,2029,21
LA PAZ,COMBAYA,2029,4
SANTA CRUZ,COLPA BELGICA,2029,3
PANDO,FILADELFIA,2029,9
SANTA CRUZ,COTOCA,2029,21
POTOSI,YOCALLA,2029,14
LA PAZ,CHUMA,2029,7
CHUQUISACA,SAN LUCAS,2029,31
COCAHBAMBA,AIQUILE,2029,9
